age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,previous,poutcome,deposit,job_was_unknown,education_was_unknown,contact_was_unknown,poutcome_was_unknown,was_previously_contacted,effective_pdays,balance_per_contact,duration_per_contact,has_any_loan,month_num,quarter,age_group,balance_band,campaign_band,age_minmax,balance_minmax,day_minmax,duration_minmax,campaign_minmax,previous_minmax,balance_per_contact_minmax,duration_per_contact_minmax
27.0,services,single,tertiary,no,128,no,no,cellular,8,83,1,0,missing,no,0,0,0,1,0,,128.0,83.0,0,4,q2,26-35,medium,1_contact,0.11688311688311688,0.0739654640204819,0.23333333333333334,0.016876779178527857,0.0,0.0,0.0640060931965423,0.016876779178527857
33.0,management,single,tertiary,no,259,no,no,cellular,8,195,6,0,missing,no,0,0,0,1,0,,43.166666666666664,32.5,0,4,q2,26-35,medium,4_to_6,0.19480519480519481,0.07515479454542154,0.23333333333333334,0.03965026433509557,0.08064516129032258,0.0,0.06322762004392485,0.0066083773891825945
46.0,blue-collar,married,primary,no,1204,yes,no,missing,8,139,2,0,missing,no,0,0,0,1,0,,602.0,69.5,1,4,q2,36-50,high,2_to_3,0.36363636363636365,0.08373431627113104,0.23333333333333334,0.028263521756811714,0.016129032258064516,0.0,0.06835575458366215,0.014131760878405857
57.0,management,married,tertiary,no,1287,yes,no,cellular,8,180,2,0,missing,no,0,0,0,1,0,,643.5,90.0,1,4,q2,51-65,high,2_to_3,0.5064935064935064,0.08448786156555844,0.23333333333333334,0.036600244001626675,0.016129032258064516,0.0,0.06873657936755556,0.018300122000813338
32.0,management,single,tertiary,no,1781,no,no,cellular,8,321,1,0,missing,yes,0,0,0,1,0,,1781.0,321.0,0,4,q2,26-35,very_high,1_contact,0.18181818181818182,0.0889728178962468,0.23333333333333334,0.06527043513623425,0.0,0.0,0.07917484904656157,0.06527043513623425
36.0,entrepreneur,married,secondary,no,419,yes,no,cellular,8,34,3,0,missing,no,0,0,0,1,0,,139.66666666666666,11.333333333333334,1,4,q2,36-50,medium,2_to_3,0.23376623376623376,0.0766074119804623,0.23333333333333334,0.0069133794225294835,0.03225806451612903,0.0,0.06411315237273724,0.002304459807509828
34.0,technician,married,secondary,no,209,yes,yes,cellular,8,375,2,0,missing,no,0,0,0,1,0,,104.5,187.5,1,4,q2,26-35,medium,2_to_3,0.2077922077922078,0.07470085159697129,0.23333333333333334,0.07625050833672224,0.016129032258064516,0.0,0.06379044542734964,0.03812525416836112
39.0,technician,single,secondary,no,1048,yes,yes,cellular,8,201,2,0,missing,no,0,0,0,1,0,,524.0,100.5,1,4,q2,36-50,high,2_to_3,0.2727272727272727,0.0823180142719663,0.23333333333333334,0.040870272468483126,0.016129032258064516,0.0,0.0676399875199589,0.020435136234241563
26.0,admin.,married,secondary,no,3415,no,no,cellular,8,209,1,0,missing,yes,0,0,0,1,0,,3415.0,209.0,0,4,q2,26-35,very_high,1_contact,0.1038961038961039,0.10380767345160061,0.23333333333333334,0.042496949979666535,0.0,0.0,0.09416925138106337,0.042496949979666535
55.0,unemployed,married,secondary,no,12,no,no,cellular,8,167,1,0,missing,no,0,0,0,1,0,,12.0,167.0,0,4,q2,51-65,low,1_contact,0.4805194805194805,0.07291231638007735,0.23333333333333334,0.03395689304595364,0.0,0.0,0.0629416191018041,0.03395689304595364
50.0,technician,single,secondary,no,-97,yes,no,cellular,8,425,1,2,failure,no,0,0,0,0,1,306.0,-97.0,425.0,1,4,q2,36-50,low,1_contact,0.4155844155844156,0.07192272075245583,0.23333333333333334,0.08641724278161854,0.0,0.007272727272727273,0.06194138051278287,0.08641724278161854
60.0,unemployed,married,secondary,no,2000,no,no,cellular,8,58,1,0,missing,no,0,0,0,1,0,,2000.0,58.0,0,4,q2,51-65,very_high,1_contact,0.5454545454545454,0.09096108801045885,0.23333333333333334,0.011793411956079707,0.0,0.0,0.08118450272542074,0.011793411956079707
32.0,technician,married,secondary,no,1951,yes,no,cellular,8,518,2,2,failure,no,0,0,0,0,1,261.0,975.5,259.0,1,4,q2,26-35,very_high,2_to_3,0.18181818181818182,0.0905162239209776,0.23333333333333334,0.10532736884912566,0.016129032258064516,0.007272727272727273,0.07178317763870282,0.05266368442456283
71.0,housemaid,married,primary,no,227,no,no,cellular,8,74,1,0,missing,no,0,0,0,1,0,,227.0,74.0,0,4,q2,65+,medium,1_contact,0.6883116883116883,0.07486427105841338,0.23333333333333334,0.015046766978446523,0.0,0.0,0.06491456677739645,0.015046766978446523
58.0,blue-collar,married,primary,no,189,yes,no,telephone,8,119,1,0,missing,no,0,0,0,1,0,,189.0,119.0,1,4,q2,51-65,medium,1_contact,0.5194805194805194,0.0745192744175912,0.23333333333333334,0.024196827978853194,0.0,0.0,0.06456585974636152,0.024196827978853194
61.0,housemaid,married,tertiary,no,1389,no,no,cellular,8,250,1,0,missing,no,0,0,0,1,0,,1389.0,250.0,0,4,q2,51-65,high,1_contact,0.5584415584415584,0.08541390518039693,0.23333333333333334,0.0508336722244815,0.0,0.0,0.07557766072641181,0.0508336722244815
33.0,management,single,tertiary,no,318,yes,no,cellular,8,1190,1,3,other,yes,0,0,0,0,1,141.0,318.0,1190.0,1,4,q2,26-35,medium,1_contact,0.19480519480519481,0.07569044722459281,0.23333333333333334,0.24196827978853191,0.0,0.01090909090909091,0.06574962835171692,0.24196827978853191
32.0,admin.,single,secondary,no,5,yes,yes,cellular,8,110,1,0,missing,no,0,0,0,1,0,,5.0,110.0,1,4,q2,26-35,low,1_contact,0.18181818181818182,0.07284876436729432,0.23333333333333334,0.022366815778771858,0.0,0.0,0.06287738359608715,0.022366815778771858
50.0,management,married,secondary,no,5043,yes,yes,cellular,8,201,1,0,missing,no,0,1,0,1,0,,5043.0,201.0,1,4,q2,36-50,very_high,1_contact,0.4155844155844156,0.11858805585314038,0.23333333333333334,0.040870272468483126,0.0,0.0,0.10910859471066493,0.040870272468483126
46.0,entrepreneur,married,tertiary,no,4726,yes,no,cellular,8,405,1,0,missing,no,0,0,0,1,0,,4726.0,405.0,1,4,q2,36-50,very_high,1_contact,0.36363636363636365,0.11571005755996587,0.23333333333333334,0.08235054900366003,0.0,0.0,0.10619964395176831,0.08235054900366003
32.0,self-employed,single,tertiary,no,562,yes,yes,cellular,8,84,1,0,missing,no,0,0,0,1,0,,562.0,84.0,1,4,q2,26-35,high,1_contact,0.18181818181818182,0.07790568881302998,0.23333333333333334,0.01708011386742578,0.0,0.0,0.06798869455099381,0.01708011386742578
44.0,admin.,married,secondary,no,1807,yes,yes,cellular,8,229,1,1,failure,no,0,0,0,0,1,313.0,1807.0,229.0,1,4,q2,36-50,very_high,1_contact,0.33766233766233766,0.08920886822944092,0.23333333333333334,0.04656364375762505,0.0,0.0036363636363636364,0.079413438067796,0.04656364375762505
48.0,admin.,single,secondary,no,1234,yes,no,cellular,8,188,1,0,missing,no,0,0,0,1,0,,1234.0,188.0,1,4,q2,36-50,high,1_contact,0.38961038961038963,0.08400668204020119,0.23333333333333334,0.03822692151281008,0.0,0.0,0.07415530309982198,0.03822692151281008
25.0,admin.,single,secondary,no,654,no,no,cellular,8,216,1,0,missing,no,0,0,0,1,0,,654.0,216.0,0,4,q2,18-25,high,1_contact,0.09090909090909091,0.07874094383817842,0.23333333333333334,0.04392029280195201,0.0,0.0,0.06883293262613101,0.04392029280195201
35.0,management,married,tertiary,no,1725,yes,yes,cellular,8,180,2,7,failure,no,0,0,0,0,1,254.0,862.5,90.0,1,4,q2,26-35,very_high,2_to_3,0.22077922077922077,0.08846440179398253,0.23333333333333334,0.036600244001626675,0.016129032258064516,0.025454545454545455,0.07074623304641474,0.018300122000813338
56.0,technician,married,tertiary,no,655,yes,yes,cellular,8,326,1,0,missing,no,0,0,0,1,0,,655.0,326.0,1,4,q2,51-65,high,1_contact,0.4935064935064935,0.07875002269714743,0.23333333333333334,0.06628710858072387,0.0,0.0,0.06884210912694771,0.06628710858072387
46.0,management,married,tertiary,no,964,yes,no,cellular,8,174,1,0,missing,no,0,0,0,1,0,,964.0,174.0,1,4,q2,36-50,high,1_contact,0.36363636363636365,0.0815553901185699,0.23333333333333334,0.03538023586823912,0.0,0.0,0.07167764787931066,0.03538023586823912
33.0,blue-collar,married,secondary,no,370,yes,no,cellular,8,249,1,0,missing,no,0,0,0,1,0,,370.0,249.0,1,4,q2,26-35,medium,1_contact,0.19480519480519481,0.07616254789098106,0.23333333333333334,0.05063033753558357,0.0,0.0,0.06622680639418577,0.05063033753558357
21.0,student,single,primary,no,423,no,no,cellular,8,104,5,0,missing,yes,0,0,0,1,0,,84.6,20.8,0,4,q2,18-25,medium,4_to_6,0.03896103896103896,0.07664372741633832,0.23333333333333334,0.0211468076453843,0.06451612903225806,0.0,0.06360783306109714,0.0042293615290768605
35.0,management,married,tertiary,no,24,yes,no,cellular,8,169,1,2,failure,no,0,0,0,0,1,231.0,24.0,169.0,1,4,q2,26-35,low,1_contact,0.22077922077922077,0.07302126268770541,0.23333333333333334,0.034363562423749494,0.0,0.007272727272727273,0.0630517371116046,0.034363562423749494
39.0,management,married,tertiary,no,271,yes,no,cellular,8,101,1,0,missing,no,0,0,0,1,0,,271.0,101.0,1,4,q2,36-50,medium,1_contact,0.2727272727272727,0.07526374085304958,0.23333333333333334,0.020536803578690525,0.0,0.0,0.06531833281333162,0.020536803578690525
30.0,technician,single,secondary,no,2544,no,no,cellular,8,108,2,0,missing,yes,0,0,0,1,0,,1272.0,54.0,0,4,q2,26-35,very_high,2_to_3,0.15584415584415584,0.09589998728959745,0.23333333333333334,0.021960146400976006,0.016129032258064516,0.0,0.0745040101308569,0.010980073200488003
41.0,blue-collar,married,secondary,no,1521,yes,no,cellular,8,46,4,0,missing,no,0,0,0,1,0,,380.25,11.5,1,4,q2,36-50,very_high,4_to_6,0.2987012987012987,0.08661231456430556,0.23333333333333334,0.009353395689304595,0.04838709677419355,0.0,0.06632086552755703,0.0023383489223261487
39.0,services,married,secondary,no,702,yes,no,cellular,8,303,1,1,failure,no,0,0,0,0,1,300.0,702.0,303.0,1,4,q2,36-50,high,1_contact,0.2727272727272727,0.07917672906869065,0.23333333333333334,0.061610410736071576,0.0,0.0036363636363636364,0.06927340466533302,0.061610410736071576
27.0,student,single,secondary,no,2614,no,no,cellular,8,143,2,0,missing,yes,0,0,0,1,0,,1307.0,71.5,0,4,q2,26-35,very_high,2_to_3,0.11688311688311688,0.09653550741742778,0.23333333333333334,0.029076860512403414,0.016129032258064516,0.0,0.0748251876594417,0.014538430256201707
40.0,technician,married,secondary,no,1832,no,no,cellular,8,179,2,0,missing,no,0,0,0,1,0,,916.0,89.5,0,4,q2,36-50,very_high,2_to_3,0.2857142857142857,0.08943583970366605,0.23333333333333334,0.03639690931272875,0.016129032258064516,0.0,0.07123717584010865,0.018198454656364375
30.0,services,single,secondary,no,1268,yes,no,cellular,8,105,4,8,other,yes,0,0,0,0,1,320.0,317.0,26.25,1,4,q2,26-35,high,4_to_6,0.15584415584415584,0.08431536324514735,0.23333333333333334,0.02135014233428223,0.04838709677419355,0.02909090909090909,0.06574045185090022,0.005337535583570557
36.0,blue-collar,married,secondary,no,536,yes,no,cellular,8,274,3,0,missing,yes,0,0,0,1,0,,178.66666666666666,91.33333333333333,1,4,q2,36-50,high,2_to_3,0.23376623376623376,0.07766963847983585,0.23333333333333334,0.055713704758031724,0.03225806451612903,0.0,0.06447103590458886,0.018571234919343906
54.0,entrepreneur,married,tertiary,no,1063,yes,no,telephone,8,690,7,0,missing,no,0,0,0,1,0,,151.85714285714286,98.57142857142857,1,4,q2,51-65,high,7_plus,0.4675324675324675,0.08245419715650137,0.23333333333333334,0.14030093533956894,0.0967741935483871,0.0,0.06422501828745521,0.02004299076279556
36.0,management,single,tertiary,no,223,yes,no,cellular,8,281,3,0,missing,no,0,0,0,1,0,,74.33333333333333,93.66666666666667,1,4,q2,36-50,medium,2_to_3,0.23376623376623376,0.07482795562253736,0.23333333333333334,0.0571370475803172,0.03225806451612903,0.0,0.0635136209860456,0.0190456825267724
31.0,management,single,secondary,no,1088,yes,no,cellular,8,575,2,0,missing,yes,0,0,0,1,0,,544.0,287.5,1,4,q2,26-35,high,2_to_3,0.16883116883116883,0.08268116863072648,0.23333333333333334,0.11691744611630744,0.016129032258064516,0.0,0.06782351753629307,0.05845872305815372
42.0,blue-collar,married,secondary,no,3168,yes,no,cellular,8,764,2,0,missing,no,0,0,0,1,0,,1584.0,382.0,1,4,q2,36-50,very_high,2_to_3,0.3116883116883117,0.10156519528625642,0.23333333333333334,0.15534770231801545,0.016129032258064516,0.0,0.07736707838566997,0.07767385115900773
24.0,student,single,secondary,no,745,yes,no,telephone,8,93,2,0,missing,no,0,0,0,1,0,,372.5,46.5,1,4,q2,18-25,high,2_to_3,0.07792207792207792,0.07956712000435785,0.23333333333333334,0.018910126067507117,0.016129032258064516,0.0,0.06624974764622754,0.009455063033753559
27.0,admin.,married,secondary,no,1293,yes,no,cellular,8,1665,3,0,missing,yes,0,0,0,1,0,,431.0,555.0,1,4,q2,26-35,high,2_to_3,0.11688311688311688,0.08454233471937248,0.23333333333333334,0.33855225701504676,0.03225806451612903,0.0,0.06678657294400499,0.11285075233834892
26.0,blue-collar,married,secondary,no,352,yes,no,missing,8,213,3,4,other,no,0,0,0,0,1,317.0,117.33333333333333,71.0,1,4,q2,26-35,medium,2_to_3,0.1038961038961039,0.07599912842953897,0.23333333333333334,0.04331028873525823,0.03225806451612903,0.014545454545454545,0.06390821052116406,0.014436762911752745
37.0,technician,married,secondary,no,523,yes,no,cellular,8,171,2,4,failure,no,0,0,0,0,1,139.0,261.5,85.5,1,4,q2,36-50,high,2_to_3,0.24675324675324675,0.07755161331323879,0.23333333333333334,0.03477023180154534,0.016129032258064516,0.014545454545454545,0.06523115605557289,0.01738511590077267
29.0,management,single,tertiary,no,1377,no,no,cellular,8,548,2,0,missing,yes,0,0,0,1,0,,688.5,274.0,0,4,q2,26-35,high,2_to_3,0.14285714285714285,0.08530495887276887,0.23333333333333334,0.11142740951606345,0.016129032258064516,0.0,0.06914952190430745,0.055713704758031724
39.0,blue-collar,single,secondary,no,2580,yes,no,cellular,8,1691,2,3,failure,yes,0,0,0,0,1,264.0,1290.0,845.5,1,4,q2,36-50,very_high,2_to_3,0.2727272727272727,0.09622682621248162,0.23333333333333334,0.3438389589263928,0.016129032258064516,0.01090909090909091,0.07466918714555766,0.1719194794631964
50.0,blue-collar,married,secondary,no,562,yes,no,cellular,8,280,2,0,missing,no,0,0,0,1,0,,281.0,140.0,1,4,q2,36-50,high,2_to_3,0.4155844155844156,0.07790568881302998,0.23333333333333334,0.056933712891419276,0.016129032258064516,0.0,0.0654100978214987,0.028466856445709638
23.0,admin.,single,tertiary,no,314,no,yes,cellular,8,142,4,0,missing,yes,0,0,0,1,0,,78.5,35.5,1,4,q2,18-25,medium,4_to_6,0.06493506493506493,0.0756541317887168,0.23333333333333334,0.02887352582350549,0.04838709677419355,0.0,0.06355185640611521,0.0072183814558763725
30.0,management,married,tertiary,no,357,yes,no,cellular,8,78,2,2,other,no,0,0,0,0,1,289.0,178.5,39.0,1,4,q2,26-35,medium,2_to_3,0.15584415584415584,0.076044522724384,0.23333333333333334,0.015860105734038225,0.016129032258064516,0.007272727272727273,0.06446950648778607,0.007930052867019113
37.0,services,single,secondary,no,248,yes,no,cellular,8,417,2,3,failure,no,0,0,0,0,1,57.0,124.0,208.5,1,4,q2,36-50,medium,2_to_3,0.24675324675324675,0.07505492709676248,0.23333333333333334,0.08479056527043513,0.016129032258064516,0.01090909090909091,0.06396938719327545,0.042395282635217565
35.0,unemployed,married,tertiary,no,1057,yes,no,cellular,8,902,2,0,missing,no,0,0,0,1,0,,528.5,451.0,1,4,q2,26-35,high,2_to_3,0.22077922077922077,0.08239972400268734,0.23333333333333334,0.18340788938592925,0.016129032258064516,0.0,0.06768128177363408,0.09170394469296463
38.0,technician,married,tertiary,no,206,no,no,cellular,8,350,2,0,missing,yes,0,0,0,1,0,,103.0,175.0,0,4,q2,36-50,medium,2_to_3,0.2597402597402597,0.07467361502006428,0.23333333333333334,0.0711671411142741,0.016129032258064516,0.0,0.06377668067612458,0.03558357055713705
29.0,technician,married,secondary,no,23,yes,no,cellular,8,101,2,0,missing,no,0,0,0,1,0,,11.5,50.5,1,4,q2,26-35,low,2_to_3,0.14285714285714285,0.07301218382873641,0.23333333333333334,0.020536803578690525,0.016129032258064516,0.0,0.06293703085139575,0.010268401789345263
25.0,admin.,single,tertiary,no,1420,no,no,cellular,8,124,2,0,missing,no,0,0,0,1,0,,710.0,62.0,0,4,q2,18-25,high,2_to_3,0.09090909090909091,0.08569534980843607,0.23333333333333334,0.025213501423342822,0.016129032258064516,0.0,0.06934681667186668,0.012606750711671411
58.0,retired,divorced,tertiary,no,5253,no,no,cellular,9,162,4,3,failure,no,0,0,0,0,1,295.0,1313.25,40.5,0,4,q2,51-65,very_high,4_to_6,0.5194805194805194,0.12049461623663138,0.26666666666666666,0.03294021960146401,0.04838709677419355,0.01090909090909091,0.07488254078954613,0.008235054900366003
38.0,blue-collar,married,secondary,no,13849,yes,no,cellular,9,286,4,5,failure,no,0,0,0,0,1,321.0,3462.25,71.5,1,4,q2,36-50,very_high,4_to_6,0.2597402597402597,0.19853648793419643,0.26666666666666666,0.05815372102480683,0.04838709677419355,0.01818181818181818,0.09460284104465286,0.014538430256201707
32.0,technician,married,secondary,no,344,yes,no,cellular,9,68,3,2,failure,no,0,0,0,0,1,140.0,114.66666666666667,22.666666666666668,1,4,q2,26-35,medium,2_to_3,0.18181818181818182,0.07592649755778694,0.26666666666666666,0.013826758845058967,0.03225806451612903,0.007272727272727273,0.06388373985231952,0.004608919615019656
33.0,blue-collar,married,primary,no,331,yes,no,cellular,9,435,2,3,failure,no,0,0,0,0,1,314.0,165.5,217.5,1,4,q2,26-35,medium,2_to_3,0.19480519480519481,0.07580847239118987,0.26666666666666666,0.08845058967059781,0.016129032258064516,0.01090909090909091,0.06435021197716886,0.044225294835298905
44.0,blue-collar,married,primary,no,1704,yes,no,cellular,9,312,2,0,missing,no,0,0,0,1,0,,852.0,156.0,1,4,q2,36-50,very_high,2_to_3,0.33766233766233766,0.08827374575563343,0.26666666666666666,0.0634404229361529,0.016129032258064516,0.0,0.0706498797878393,0.03172021146807645
54.0,admin.,married,primary,no,546,yes,no,telephone,9,40,1,0,missing,no,0,0,0,1,0,,546.0,40.0,1,4,q2,51-65,high,1_contact,0.4675324675324675,0.0777604270695259,0.26666666666666666,0.008133387555917039,0.0,0.0,0.06784187053792648,0.008133387555917039
37.0,technician,single,tertiary,no,3315,yes,no,cellular,9,820,2,0,missing,no,0,0,0,1,0,,1657.5,410.0,1,4,q2,36-50,very_high,2_to_3,0.24675324675324675,0.10289978755470013,0.26666666666666666,0.16673444489629932,0.016129032258064516,0.0,0.07804155119569806,0.08336722244814966
48.0,management,divorced,tertiary,no,507,yes,no,cellular,9,528,1,0,missing,no,0,0,0,1,0,,507.0,528.0,1,4,q2,36-50,high,1_contact,0.38961038961038963,0.07740635156973472,0.26666666666666666,0.10736071573810492,0.0,0.0,0.06748398700607484,0.10736071573810492
36.0,blue-collar,married,primary,no,2730,yes,no,cellular,9,105,1,1,failure,no,0,0,0,0,1,323.0,2730.0,105.0,1,4,q2,36-50,very_high,1_contact,0.23376623376623376,0.09758865505783233,0.26666666666666666,0.02135014233428223,0.0,0.0036363636363636364,0.087883348321618,0.02135014233428223
30.0,technician,single,secondary,no,3286,yes,no,cellular,9,743,1,0,missing,yes,0,0,0,1,0,,3286.0,743.0,1,4,q2,26-35,very_high,1_contact,0.15584415584415584,0.10263650064459899,0.26666666666666666,0.151077673851159,0.0,0.0,0.09298548277570796,0.151077673851159
57.0,blue-collar,married,secondary,no,1412,yes,no,cellular,9,89,1,1,failure,no,0,0,0,0,1,330.0,1412.0,89.0,1,4,q2,51-65,high,1_contact,0.5064935064935064,0.08562271893668404,0.26666666666666666,0.018096787311915413,0.0,0.0036363636363636364,0.0757887202451961,0.018096787311915413
26.0,student,single,secondary,no,766,no,no,cellular,9,125,6,0,missing,no,0,0,0,1,0,,127.66666666666667,20.833333333333332,0,4,q2,26-35,high,4_to_6,0.1038961038961039,0.07975777604270695,0.26666666666666666,0.02541683611224075,0.08064516129032258,0.0,0.06400303436293672,0.004236139352040124
41.0,services,married,secondary,no,803,yes,no,cellular,9,592,4,3,failure,yes,0,0,0,0,1,316.0,200.75,148.0,1,4,q2,36-50,high,4_to_6,0.2987012987012987,0.08009369382456014,0.26666666666666666,0.12037413582757218,0.04838709677419355,0.01090909090909091,0.06467368363095784,0.030093533956893046
28.0,management,single,tertiary,no,781,no,no,cellular,9,125,6,0,missing,no,0,0,0,1,0,,130.16666666666666,20.833333333333332,0,4,q2,26-35,high,4_to_6,0.12987012987012986,0.07989395892724202,0.26666666666666666,0.02541683611224075,0.08064516129032258,0.0,0.0640259756149785,0.004236139352040124
53.0,blue-collar,married,primary,no,1090,yes,no,cellular,9,207,1,0,missing,no,0,0,0,1,0,,1090.0,207.0,1,4,q2,51-65,high,1_contact,0.45454545454545453,0.0826993263486645,0.26666666666666666,0.04209028060187068,0.0,0.0,0.07283388698221595,0.04209028060187068
34.0,management,married,tertiary,no,159,yes,yes,cellular,9,150,1,2,other,no,0,0,0,0,1,275.0,159.0,150.0,1,4,q2,26-35,medium,1_contact,0.2077922077922078,0.07424690864852106,0.26666666666666666,0.030500203334688898,0.0,0.007272727272727273,0.06429056472186026,0.030500203334688898
55.0,admin.,married,secondary,no,2038,no,no,cellular,9,394,1,0,missing,yes,0,1,0,1,0,,2038.0,394.0,0,4,q2,51-65,very_high,1_contact,0.4805194805194805,0.09130608465128102,0.26666666666666666,0.08011386742578284,0.0,0.0,0.08153320975645567,0.08011386742578284
